fkeyWorkOrderID,strComment
13766472,
13846386,
13846506,"John said they got the parts needed to fix this machine, got them in on schedule, and fixed this machine in a timely manner. "
13846623,"Kim said the communication, both from the representatives and from the technician, is what was done particularly well. "
13935064,He stated they take care of his problems. 
13935162,He said the technician came out quickly. 
14045108,Efrain said Empire Machinery's technicians are professional and knowledgeable. 
14045115,Robert stated that they always help them out and will answers questions even when they are not out for service calls. 
14418147,Danny stated that they get there when they say they will and he's happy with the work they've done so far. 
14418406,
14674051,He stated the mechanics and the shop helped him.  All the service guys help. 
14674106,He stated they get parts and mechanics are decent. He is happy and they do a good job. 
14674108,John said that Jared Nelson was very thorough and understanding. He did a really well. 
14948904,He said they did a good job. 
14948923,Gary said Empire Machinery they understands the tractor and all the electronics that it has. 
14950252,"Charlie said Empire Machinery is quick, good at what they do and knowledgeable. "
15282764,He stated they have good communication. 
15415351,Randy said they showed up when they said they would and completed the task on time. 
13846336,He stated they fixed his tractor. 
14418180,
13846559,Manuel said the service was timely and they took care of the problem the first time. 
14622395,Jose said he has been a long time customer of Empire and they have good service. 
14315420,
15285775,"Levi said they did everything good, the communication and scheduling were good. "
13846579,"Tim stated they arrived in a timely manner, and are able to troubleshoot and take care of the problem quickly. "
13724405,He stated that they do good work. 
13935518,Customer do not wish to comment. 
13935430,He stated their response time was excellent. 
13563509,Blake stated Empire Machinery always does well. 
14950346,Jessie said Empire Machinery did quality work and they are better than others he has used. 
14418238,Jose stated that the customer service and the machine service was pretty good and they are very knowledgeable. 
14501832,He said that Empire did a good job on this service. 
13724165,Victor said Empire did a good job and was able to get it done quickly. 
13724198,
13724226,He said anything he take to them they do a great job. He said they are well trained. 
13846243,
14315370,Ivan stated great customer service. 
14674050,Tim said they diagnosed the problem. 
15282877,He said Empire Machinery gave them a lot of information that was needed on the repair. 
15285710,He said -Empire Machinery did their job well. 
15415303,
15568742,"He said Empire Machinery always tends quickly to him, and they do the job quickly as well. "
14622803,"Gary said they completed the work,  they were on schedule and they notifed him of the progress of the service. "
15282847,He said -Empire Machinery got the job done quickly when they were called to do so. 
14501697,Ray said Empire did what he asked them too. 
14093127,James said Empire was very good at getting him what he needed. 
15568592,Rob said they got the job done. 
14950292,"He said they are the only ""game"" in town. He did say they did a good job. "
13563867,"Joe said this service was really timely, Empire provided a fast response. "
13724448,Santos said Empire was on time and professional. 
14045077,He said technician was willing to do whatever necessary to get the job done right. 
14045233,He said the technicians are very knowledgeable. 
14092916,"He said Casey Lincoln, the technician took extra time to explain all the features on this unit. "
14950310,He stated they got the machine up and going in the time frame promised. 
15282939,He said -he needed for Empire to do service work at a particular time after work hours and they accommodated well. 
15282955,Spud said they do what he asks them to do. 
15285817,Phil stated that Empire Machinery didn't waste time and fixed his equipment fast. 
14501796,Dan stated that they diagnosed and fixed the problem. 
15280845,Broc stated they finished the repair faster than he thought they would. 
13724303,
13766669,Empire is very responsive and provide very detailed repair recommendations. 
13935330,David said that Empire was able to work around his hours of operation and they were able to get the job done. 
14045223,
14315308,Amy said Empire Machinery is thorough. 
14418189,He stated that the service was fast. 
14622581,Justin said Empire is professional. 
14674005,Dave said that they met his expectations. 
14674081,"Jack said Empire did a good job, took care of the problem and there were no issues. "
14948830,Greg stated that he would recommend Empire because they are on time and very informative about the repair status. 
14950335,There was no reason given. 
14950399,He stated the response time was good.  They were quick to get a handle on the problem. 
14950454,He said good service. 
14950502,He stated they have very good customer service.  Also they have good  communication. 
15280850,He stated they completed on time - it was a clean job. 
15281008,He stated the operator went through the machine well and explained how to use it. 
15281016,He stated the customer service was very good. 
15281022,Phil said they know what they are doing. 
15285832,"He said -the time frame of Empire was good, as well as working with their schedule. "
15285833,"Terri said they are very responsive.  She said she calls them, and they come out and do what needs to be done. "
14092967,Blaine stated they have friendly quality service. 
14622599,
15285864,
14418135,He said they are quick to respond and the technician is thorough. 
14622439,He stated they took care of the problem. 
15415316,
14418191,
14950493,John said they got out and got it fixed in a timely manner. 
14950430,Josh stated the quality of CAT equipment is the reason he recommends Empire. 
13766473,Scott stated that they showed up when they said they would. 
14622525,Jeremy stated the whole job was good. 
14950354,He said the integrity of the individual working on his property. He was excellent. 
15285837,
13846302,"After probing, Chris stated this repair did not goes a well possible. "
14092593,Ubaldo said it is because Empire took care of whatever equipment they needed to. 
14674124,Kurt said Empire Machinery is the only provider in town that is qualified to do the work. 
13846709,He said the overall communication is excellent. He said he needs to know when the technician is there and what they are doing. 
13563320,
13724156,
15568649,
14092767,
14674093,"Pat stated the work was done as promised, adding he deals with them on a regular basis. "
15282748,"John said the guys are good to deal with, they are good. "
15282952,
15285791,Colin said they got the repair done on time. 
15568577,
13935419,Gilbert said Empire does a good job in a timely manner. He said they take care of things right away. 
15285747,Miguel said it was the usual service. 
14315321,Danny said Empire is the only provider in the area. 
14045135,
14418331,Clarence said Empire Machinery got him what he needed for about half the price. 
14092831,He said the work was done as he asked in a timely manner. 
14092710,Gary said the shop is efficient in getting equipment worked on and back to you. 
14501601,Thomas did not have any specifics for this rating. 
13846294,"Joe said Empire Machinery picks up, delivers and is responsive. "
14950347,Christine said the quality of the service was gppd. 
13724210,"Dave said Empire Machinery's timeliness, communication and friendly people. "
13724346,Don stated that everything was done well. 
13935555,He stated the response was quick and they provide good customer service. 
14045050,Jason stated that they do a great job. 
14045138,Kent said Empire Machinery communicated very well throughout this service. 
14092343,Jake said Empire Machinery did the work quickly and called when the work was done. 
14418104,Boni stated that they customer service is really good. 
14418272,Bill stated that they made it happen and did so in a good amount of time and at a good price. 
14501719,Lyndon stated that everything was good. He stated that they take care of whatever he needs. 
14622723,He stated kept them informed on the service. 
14674056,He stated they did everything he needed them to do. 
14950212,"Kyle said they were friendly, easy to work with and gave him good service. "
14950429,"He said it went well. He said ""they are the only ones that could have done that repair"". "
15285716,Matt stated that evertything went well. 
15285786,"He said this is because the speed, the turn around time, and the service for the portion of the work done by the shop was good. "
15568755,
13766641,He said their chrome process is unique. 
15281013,Darlene stated that they fixed the hydraulics rams for them. 
14418124,Empire did an excellent job and they were very professional. 
15282950,The customer stated they rebuilded some things for them. 
14315362,Robbie stated that Empire meets his expectations on a regular basis. 
15280903,Juan said they did well. 
13846568,Jeff stated that they turned the job around in a timely manner. 
14950314,Rick said the sense of urgency for prompt service. 
15568394,He stated everything was done well. 
14948849,Kenny said this was a smooth transaction adn met all his needs. 
15568364,He stated they were on time and had everything he needed. 
15415329,Henry said they communicated very well. 
13846417,"He stated that Brant, Joe Black, John and Craig were a big help. They did a good job and all were helpful. "
15285796,Dan said they responded fast and they got the part in quickly and installed it right away. 
14418301,
14045041,Steve stated knowledgeable and repair done in timely manner. 
14092649,"Roscoe stated Empire Machinery comes out, service the equipment and gets them back up rolling again. "
14315393,
14418355,"Ramon stated that they had good service and that they are available when he needs them, even on Sundays. "
14418395,He stated they got him the parts he needed to complete the repair. 
14501627,
14501715,Richard stated Empire Machinery provided prompt timely service. 
14501798,Curt stated that they were able to get there quickly. 
14674033,He stated the communication and timeliness. 
15280928,Kelly said they diagnosed it and took care of the issue. 
15282779,
15568424,Michael said this is because of Coy's (technician) outstanding customer service and his exceptional work. 
14418116,"Robert stated the Empire Machinery responded well, they got the job done, and there were no issues. "
14045059,John said Empire Machinery explained the problems they encountered with the machine. 
14673972, 
14950489,Lynn said they do a good job. He said the technicians are good at what they do. 
15415401,Jerry said they took care of their problem quickly. 
15285732,Scott stated Empire gave good service just not on this specific repair which he stated was a shop service not a field service. 
14622799,He stated timely service. 
14418171,"Chris said the scheduling was, and always is, easy for her, and Empire machinery always does a thorough and complete job. "
14950511,Arnold gave no reason. 
14948822,Tracy gave no reason. 
13724240,He said that Empire Machinery communicated well. 
14950449,
13846305,
14501727,CJ stated friendly and good service. 
15285739,Bill said they told you exactly what was going to be done and why. 
13724201,
14501822,Russ stated that Empire did an excellent job and he is very happy. 
14950355,He said they are really good. They are helpful and explain things for him to understand since his English is not perfect. 
14315416,Mark stated that it took a month for this service to be completed. 
14950547,
13846345,
15280852,"Mr. Hernandez said the technician, Jesus, was very thorough with the inspection and did a very good job. "
15285743,"He said Empire Machinery communicated well with him, they are nice, and they do a better job than the other competitors. "
14418386,Chris said Empire Machinery does well on everything. 
13563383,He said Empire Machinery is who they do business with because they have a contract. 
15282762,"He stated it was prompt, very professional and courteous and the they did exceptional work. "
13724452,Gerald stated this is because his employer is the landlord that leases the land to Empire Machinery that it is located on. 
13724411,He stated that everything was good. 
13766416,n/a 
13766579,He said the service was good. 
13766648,He stated they came out quickly and got the work done. 
14501632,Spencer stated that Empire was very timely. They were there when he needed them. 
14673987,
14674055,He stated the service reps are what sets them apart from everyone else.  He stated Ron keeps lines of communication open. 
14950431,Curtis said they kept him informed on the status of his equipment and how long it would take for the service to be completed. 
15285757,He said Empire Machinery did particularly well on the whole service. 
15285810,Lavern stated that Empire Machinery was able to complete the repair in a timely manner when needed. 
15285846,He stated they got out there quick and got the job done. 
15415302,
15568685,"He said Empire Machinery was on time, they arrived when promised and they finished in a timely manner. "
14418351,Kat said Empire Machinery responded well on this service. 
14674006,
13766673,He would like a phone call when the service is complete.  He said that Empire did the service in a timely manner. 
13935150,He stated that they were able to get the work done in a timely manner. 
13724271,Randy stated that Empire Machinery got to his location quickly and was able to fix the problem. 
14950442,Rick said they did nothing different. 
15282940,"He stated that they were prompt, efficient and knowledgeable. "
13724137,
14045080,
14950396,Kyle said the ordering of the parts and the service was good. 
13724339,"Hector stated that Empire Machinery's knowledge was good on this experience, and that they got this machine fixed. "
15568739,
14501783,Gary did not have a reason when probed on this question. 
13724439,
14045097,Kevin stated Empire Machinery does a great job and delivers on what they say they will do. 
14622440,Will said they expedited a recoil assembly. 
14674067,"David said he has used them for awhile, and everything was fine. "
14950210,Rick said it was nothing specific to this experience; Empire has business together and they provide good service. 
14501790,
14673986,"Frank said it was a good experience.  He said Rafael, the technician, explained some things he didn't know. "
13766713,Denzel did not state a specific reason. 
14674047,Jerry said they did a fairly good job. 
13935160,"After probing, no reason provided. "
14950269,"He said they were just very prompt, communicated during the service and were very helpful. "
13563493,Matt stated that their knowledge is what Empire Machinery did particular well on this service. 
15282949,She stated that it was convenient and they were knowledgeable. 
15568715,John stated that the scheduling was easy. 
15282941,Leroy stated the technician came out in one hour. 
13724330,Isiac stated that they took care of the problem. 
13846548,Michael stated that the quality of work was done well. 
13935127,
14092828,
14418326,
14622797,
14948914,He stated they completed the job quickly. 
14948919,
14950453,Mark said they did the repairs in a timely manner. 
15285824,Joey said Empire's technicians were friendly and knowledgable. 
13935427,
15281021,Richard stated that they did the service and were professional. 
14501692,He stated they are great - they do a good job. 
15280915,He said -Empire Machinery got him up and going quickly and fixed the problem. 
14622355,She stated they arrived on time. 
14418375,"Shawn stated that they did what they said they would do, there wasn't really anything in particular that they did well. "
14950468,No Reason Given 
13724296,Dean said they did a good job and got this machine right back to him. 
15415361,Gary stated Empire has the utmost knowledge and professionalism and quality service. 
13846583,Jim stated that he uses Empire all the time and they communicate the status of the repair well. 
14622636,"He stated they were very friendly and helpful. His truck broke down, he had to leave his trailer - they did a good job. "
14674016, 
15280856,"He said -Empire Machinery did all that was required of them to do, and they provided a good job in what they did. "
14045066,
13846277,Greg stated they got right on it had had it done quickly. 
15281043,Ameron said the quality of CAT equipment is the reason to recommend Empire who provide the service work for CAT. 
13935582,He stated that Empire followed up really well. 
15299390,
14971182,
15096813,
15097080,"After probing, Craig stated that he's always been happy with Fabick CAT. "
13835518,He said he would because they changed from another to use  Fabick CAT.  He said they are punctual. 
13881596,
14812630, 
15148075,
13684928,John said they are professional. 
13975530,
13975808,Tony stated that Fabick CAT is professional and was able to complete the necessary repairs correctly. 
14593436,
14812272,"Dan stated that Fabick CAT shows up when they say they would, does what they said they'd do and leaves the place clean. "
15267716,
15299282,
15096845,"After probing, Jeff stated technical expertise as the reason for recommending Fabick CAT. "
14174578,Cheryl stated that they did a very good job on the service. 
13601573,Andre said they are very attentive and communication is great. 
13684816,"David said they are the local area rep and parts supplier.  Fabick CAT reps are highly trained, best access and cost. "
13685035,Chuck said professional demeanor. 
13685196,No reason given. 
13881529,"Randy stated that Fabick CAT showed up on time, did a good job, everything looks great when they leave, and the people are nice. "
13882071,
14126163,Good workmanship and prompt service. 
14173954,Ron stated that they did general maintenance and replaced a few parts that had gone bad. 
14173982,Steve stated that they were there on time and did what they were suppose to. 
14174428,
14285091,Stephen stated that they showed up at the expected time. 
14286253,
14489185, 
14593757, 
14812006,
14971448,Angela said they have been their service providers for many years and they have no complaints. 
15096648,"Steve said they do eveything well, they kept everything on schedule and they let him know the status of the service. "
15097430,"Bryan stated Fabick CAT's professional, promptness and doing a great job as factors for his recommendation. "
15267477,"Rich stated that he would recommend Fabick Cat because of their knowledge, they showed up on time, and they did good work. "
15267489,
14593314,They just got the job done. 
13469765,Thomas said they got paperwork to him in a timely manner. 
14285363,
14488726,Wayland stated that they were very informative about what was going on with the equipment. 
14593480,Good job. 
14284881,Bill stated that the technician was professional and got it done in a minimum amount of time. 
14971076,After probing Arnold stated cleanliness of the technician's work area as a factor for his recommendation. 
15299019,Larry stated that he would recommend Fabick Cat because they were thorough when going through the procedures of the service. 
13975235,
14971484,"After probing, Jon stated that Fabick CAT did fast work and did what he asked them to.  They did a good job. "
13344090,"Donnie stated Fabick Cat was very personable, knowledgeable and they did a good job. "
13685446,He said the tech communicated very well. 
14652321, 
13975992,Mike stated that Fabick CAT has a very quick response for emergency calls. 
14593158, 
13684469,Dave stated that the technician explained what he was going to do and completed the repair in a timely manner. 
15267646,
14489380,She said this is not something that would come up in every day conversation with someone else. 
14593218,
13685064,He stated he would because of their expertise on his specific CAT motor. 
15267608,
14489527,Customer stated that they always work with him as much as they can.  They have ongoing and good communication. 
14593741,Customer stated that he was happy with the service.  The are really easy to get to. 
14337206,Marilyn stated they do a lot of business with Fabick CAT. 
13685330,
13974928,"Craig said Fabick Cat paid attention to their needs, made them a priority and completed the service in a timely manner. "
13975312,"Ron stated they were able to get him equipment in right away, and they have good communication with Jeff Gunlock. "
14812027,Mike stated that they provide excellent service. 
15470689,"Justin stated that he would recommend Fabick Cat because he knows the guys there, and they got him in and out quickly. "
13551665,
13975053,He stated that her recommends them for their knowledge. 
14285860,"Jason stated they treated him well, answered all of his questions, adding he's had no troubles with the work that was done. "
14285949,
14337787,Donny stated that Jordan was very helpful and informative. 
14488598,Wes stated they were able to get his machine in and out quickly. 
14651414, 
14812999,Joe stated that he received a complete service. 
14918682,"Dustin stated that they communicated well, got it in quickly and gave  transmission recommendation to fix their transmission. "
15097454,
15147480,Dave stated that he called last moment and they were able to get his truck in quickly. 
15148182,Charlie stated that when they are working on something that needs to be replaced they call prior to replacing it. 
15299249,Raymond stated that he would recommend Fabick Cat because they do good work in a timely manner on the bus. 
15430020,Dale stated that he would recommend Fabick Cat because they got the job done and did it in a timely manner. 
13601418,
13835600,Ben stated that Jake Verslues was knowledgeable and shared information with him. 
15267260,
15097256,Mike stated that they keep him updated on a regular basis without him having to keep contact them. 
14812193,He is very happy with the service. 
15267356,Jacob stated that he would recommend Fabick Cat because of quick service and their knowledgeable staff. 
15299291,Joey stated that he would recommend Fabick Cat because they are very prompt about getting the repair done and very professional. 
14971520,Ronnie stated that they kept him posted. 
15267526,
13684733,Chris said did their job. 
13600831,Greg said there was no wait; they got it and worked on it. 
13881214,Mike stated that Fabick CAT explained everything and let him know what they're doing. 
14436858,"Todd stated they completed everything that was asked of them, and in a timely manner. "
14971569,"Kevin stated that they told him what they were going to do.  He said there was nothing extra, just a normal service. "
14760274,John stated that they got it back to him when they said they would. 
14971157,Jon stated that they couldn't get the problem fixed. 
13685213,
13881226,Todd stated that Fabick CAT got his machine in and fixed in a timely manner. 
13601222,Jerry said Fabick Cat was very thorough. 
14125430,He stated that they have always taken good care of them. 
15097339,
13881728,Blaine stated that Fabick CAT got his equipment in and fixed quickly. 
14125794,"Todd stated there arrived when promised, and had it done in a timely manner. "
15267740,Chad stated that they work with them on times and made sure it was done when needed. 
14285217,
14593018,He said they explained everything before doing it. 
14125999,"Tony stated they got out to his equipment quickly, taking care of it with little down time. "
13601730,
13975010,"He said excellent service with the technician Corey, He said the service and parts department are exceptional. "
14436866,He said very efficient and professional. 
14488671,
14489060,Ryan stated that they were on time and had quick service. 
14651968,He said he had problem and they did a good job. 
14652218,He said they showed up when they were supposed to and to the job done. 
14760005,
14970706,He said the technician was very efficient and professional. He said he came right away and got it done. 
15470079,
15470262,
13685040,Jim said Fabick Cat is the best and know what they are doing. 
13685359,Curtis stated this was a simple adjustment of pressures and Fabick Cat did a fine job. 
14125738,Randy said Fabick Cat is a good company and did not give any specifics on this service when probed. 
14337500,Danny stated Fabick Cat is great and he has not had any problems. 
14436600,Mark stated Fabick Cat does well every time. 
14489181,"Rodney stated that they are very professional, he just called them and they took care of everything. "
14489600,He said none. They use them all the time. 
14593864,
14919094,
14971713,Steve stated that they fixed the problem and always take care of them. 
14971757,"Pete stated that they were nice, polite and he was happy. "
15147999,Danny stated that they showed up when the were supposed to. 
14126096,Earl stated they are knowledgeable and able to fix it quickly. 
14594060,He said good communication. 
15429992,"Dan stated that the technician's name was David, and he was very knowledgeable. "
13740655,"Carry stated that Fabick has the equipment to do the service, the tools, and the knowledge. "
13684477,"Brian said the technician arrived when they said he would, he diagnosed the problem and was able to fix the equipment. "
14812225,None. 
13835291,He  did not have a reason for the rating. 
13601192,"Jay said they do a good job, uselful. "
13343324,Barry said they did a good job. 
14285631,Greg stated Fabick Cat did a really good job. 
14812979,Ron stated that this was a difficult problem to diagnose and the mechanic kept working on it until he figured it out. 
14919334,Tim stated that they always recommend Fabick.  He said the overall quality is there and they've always done a good job. 
14285716,Troy stated he has always had a good relationship with Fabick Cat and they did a fine job. 
15299278,None. 
14285414,"After probing, William did not give a reason for this rating. "
15267297,"Chris stated that he was very impressed with the technician.  However, he said he couldn't remember his name. "
15299189,None. 
13685240,"Steve stated that the main reasons are that they provide courteous, prompt and on time service by skilled staff. "
15147384,
14488501,"Jack stated that he likes the service, they were out there quickly, and he has been working with Fabick Cat for 35 years. "
13881737,John stated they fixed it correctly. 
14651334,"He said when they get to it, they get to it and they do it right. "
14652277,Jim stated they repaired his equipment. 
15430382,Katie stated they checked over the backhoe. 
13551811,Jay said Fabick Cat took a little longer than they promised on this service. 
14651517,Jim stated they did what was asked and worked with them on scheduling changes. 
14285260,Rodger stated that Fabick CAT had prompt service. 
14337234,Bartley stated they are courteous and knowledgeable. 
14593575,Tom stated they did a good job. He stated they replaced a track. 
14971420, 
15299547,Eric stated they did what was needed with very little overseeing. 
13601116,Jamie stated that the helpful service they provide is the main reason for this rating. 
13684740,
13685028,"Chris stated Terry and Tony in the Fabick Cat shop are very experienced, professional and get the job done right. "
13741093,
13881589,
13881865,"Scott stated that they were very timely, they got it done very quickly. "
14125653,
14436200,
14488988,Dave stated that Tom took good care of him. Dave stated that the service was done very quickly. 
14593378,Charles stated they put a motor in for them in a timely manner. 
14651672,"Mark stated the communication was execellent, and the quote was right on target.  He stated they actually saved them some money. "
14919015,
14919272,They do a good job! 
15097347,He said great customer service. 
15147698,Buddy stated he knows John and he recommends them all the time.  He stated to give them 100. 
15267640,Bill stated they explained what needed to be done and the cost was less than what they expected. 
15267737,Dan stated the service was very nice and completed in a timely manner.  He also stated they were friendly. 
15430249,Denzil stated they chased away the mice that was messing up his wires. 
14285678,Greg stated that it was convenient because they have CAT equipment. 
14971611, 
13740713,Jeff said did not have a reason when probed on this question. 
14173871,
14813003, 
13881103,"Dustin said Fabick was able to get him in quickly, they took care of the cylinder and had him back out into the field. "
15299435,Rex stated they cleaned up the equipment and did a good job on the service. 
14652142,
13684595,Kenneth stated that they did a good job and in a timely manner. 
14174225,Tom stated that the work Fabick CAT did was good but the time it took was too long. 
13975400,
14812367, 
14285176,Mike stated that Fabick CATperformed the rebuild as indicated. 
13881690,Rob stated that they got it going. 
13600942,Scott said came out in a timely manner.  But is unsure of cost and would like to know what he owes. 
15267340,Dan stated it was a new machine and they replaced the engine. 
14593804,Wayne stated he asked them to check machine for anything that may need replacing and they did as he asked. 
13975156,Josh said Fabick did a good job. 
14174363,Ken stated they are knowledgeable and efficient. 
13684798,Larry stated that they fixed his engine in a reasonable amount of time. 
14285613,
13601381,Shawn stated that they fixed the problem and they got him in really quick. 
14489560,John stated they come across as they said and the service was done in a timely manner. 
15135781,"Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. "
13959623,
14111101,Tom stated that they did a very professional job and got his repair made quickly.  He said they always do an excellent job. 
14111190,"He said ""everything"" good service. "
14577766,
14636623,They were very kind.  Their prices are the best in town. 
14785592,
14786167,He stated they did quick and good work. 
14907047,
15081098,Nate said Fabick Cat's level of customer service. 
13587279,
13726617,"He stated they showed up when they said they would, were knowledgeable and followed up with him. "
15080951,Jake said they are prompt to come out when they have a problem. 
13670915,
14267098,Lou stated the technicians at Fabick know their product better than other dealer's technicians. 
15135639,Pete said they were timely and they did what they said they would do. 
14956536,"Ed said they were on time, they had all the parts, they cleaned up after themselves and they did a nice job. "
14907157,Al said they were very responsive. 
14636614,
14637017,Everything that Fabick did was good. 
15297714,He said Fabick Cat's technician was professional and polite on this after hours call. 
14318670,Mike stated that they always have a good experience. 
14786219,None. 
14785612,Dave said they updated machine and it required updating wires.  They did a good job. 
14266996,He stated that he can call with a question and Don Schultz will help him in any way that he can. 
14111012,Scott stated that they diagnosed the trouble and repaired it in a timely manner. 
13959770,He said they have maintenance contracts with them and he is extremely satisfied with their work and would not use anyone else. 
14156662,He said very professional. 
14111199,He stated that overall he is happy with everything. 
14421146,Randy said they were very prompt. 
13533998,Didn't ask Brian for any additional comments. 
13670752,He stated the service technicians are the best and show up when necessary. 
14267084,Matt stated the service has been good. 
14421456,
14636832,He stated that they always call ahead and work within their schedule. 
14577809,
14111013,He said great after sale service. 
14786376,Scott did not have a reason. 
13726599,Allen stated that they are knowledgeable people. 
14010043,"He said they are very professional, know what they're doing and quick. "
14577681,He stated that they were able to locate an oil leak before it became a bigger problem. 
14111399,
13726356,Brad stated that they solved their problem in a timely manner. 
14786330,Dan said they are accomodating and they get the equipment fixed on your schedule. 
14786170,Carl said they fovever to get a technician out there. 
14956368,Rick stated everything. He said they use Fabick CAT all the time. 
15419778,He stated they always do good job. 
14009856,"He stated they came in and did a good job, and he didn't have to worry about anything. "
13454871,John stated that they fixed it in a timely manner. 
13454914,"Andy stated that they were on time and the technician, Paul Legesse, is very talented. "
13586971,
13587165,George stated that it was just a routine oil change and was fine. 
13587359,Jeff stated that they have excellent technicans who get the job done. 
13670791,
13670849,Randy stated that everything about the field service was done well. 
13670864,"Steve stated that they were on time and completed the job when promised, he said everything went well. "
13671123,"Joe stated that they communicated very well on the estimated time of arrival, etc. "
13671181,Seth stated that they responded promptly. 
13726394,He stated they did the job safely and perfectly and they were good to work with. 
13820419,He stated the technician was good to work with and takes pride in what he does. 
13820424,Mike stated that they were very friendly and quick to get to his repair. He said they were very knowledgeable. 
13954606,Rick stated that there was not anything exceptional about his service but he always gets very good service from them. 
13959283,He stated they took care of the problem in a timely manner. 
14010102,Wes stated the service was tremendous and they were very accommodating. 
14111043,He stated the technicians try to answer all his questions and get there in a timely fashion. 
14111073,Ted stated they do a good job. 
14111104,"He stated they are very helpful, very personable and very knowledgeable. "
14111138,Pete stated the service was completed the first time correct and in a timely manner. 
14111320,
14111480,Jamie stated they do a good job. 
14267026,Alan stated the service guys do good work. 
14318473,Jim stated the response time. 
14421055,
14421074,Cameron said they were very timely. 
14577639,
14636667,Jeff said the troubleshooting procedures were good. 
14636721,"Elyane said they are very responsive, timely, they can get the parts and the customer service is good. "
14786408,"Bob said they showed up on time, they are dependable and knowledgeable. "
14907058,"He stated they worked quickly, the quality of work is good and they are personable. "
14956583,Rick stated every time the field technicians come out they do an excellent job. 
15080955,Keith said  they got to the job right away and they got the service done in a timely manner. 
15081086,He stated they were prompt. 
15135464,He stated all is well and they take great care of him if he has any issues. 
15135672,"He stated they are friendly, competent and knowledgeable. He stated they took care of it right away. "
15135676,He stated they explained everything well. 
15135724,He stated they got back to him quickly when he called. 
15419807,He stated they are there when they say and done when promised. He also stated their service. 
14421472,Scott said Fabick Cat does whatever it takes complete the project. 
14785848,Don stated we work with them all the time. 
14785877,Tyler stated got it done on time. 
15135446,He gave no particular reason. 
14636845,Manuel said they did a great job. 
14956259,"He stated they were great, figured everything out and did good work. "
14010088,Jim stated they do good work. 
14785661,Jack said they got it done right. 
13726481,Russ stated that the repair was done in a very timely manner. 
13954693,
14786339,He stated the staff is excellent and everything is great. 
13587019,Marianne stated that they came out right away and Fabick is the only CAT dealer in the area. 
14956542,Rick stated Fabick CAT does a good job. 
14636821,Seth said he has not had any problems with Fabick CAT. 
14636999,"Mike said he has a long realtionship with them, the quality of the service and the knowledge of the technician is excellent. "
14111416,Bob stated only place to go for service with Caterpillar equipment. 
13671103,Don stated that they performed the tasks that he assigned them to do. 
15419803,He stated the response time. 
14956413,He stated they were efficient. 
15135471,
15420163,He stated they did all they were supposed to do and gave no particular reason. 
14907119,Scott stated they are the only CAT dealer in the state. 
14318441,Ron stated they showed up in a timely manner. He stated the work was done correctly as the equipment is running fine. 
13820457,Greg stated they addressed the issues and took care of them. 
13820447,Kyle stated that they did everything. He said they were very reasonable and respectful and cleaned up after the service. 
14156862,Larry stated he likes that they diagnose the equipment on the computer. He stated they do a good job. 
13411297,"Don stated that the repair was done in a timely manner, he said they were very professional. "
14637004,
15135430,He stated they did their job and gave no particular reason. 
14473994,
13454872,Curt stated that they got what they needed to do done in a timely manner. 
13671066,Brian stated that they kept him updated on his repair. 
13954639,He said they got the work done on time. 
14267334,Andy said the service was done quickly. 
14318462,Denny stated they do a pretty good job. 
15135573,"Bryan stated the Fabick employees are nice to work with, they get the job done and have the knowledge to do it. "
13671141,Tom stated that the communication and service were very good. He said they also arrived on time. 
13671230,Ray stated that they did everything well. 
13726364,
13726446,Carl said Fabick Cat was excellent and he is very satisfied with their service. 
13726530,Pete said Fabick Cat does what they say they will do and when say say they will do it. He said they do a good job. 
13726660,Terry stated that the service was quick and and they get them back up and running. 
13726868,Eric stated that they got it done in a timely fashion. 
13820410,"Mark stated that they did a lot really well on his service, he said everyone was friendly and did a good job. "
13820626,He said there are his go to dealer and they do well for him. 
13954543,Jeff stated they open the shop after hours to help him. 
13959481,He said they always do excellent work. 
14009896,Jeff stated that they got it done on time. 
14009941,Duane stated that the quality of the service was great. 
14010001,Gene stated the shop supervisor is very helpful. 
14010227,Dean stated that the technicians they sent out were great.  He said they have wonderful personnel and good communication. 
14111095,
14111210,Steve stated they did what they were suppose to do. 
14267206,Tyler stated they got the equipment in and repaired in a timely manner. 
14318252,Tom stated they have done business with them for more than 40 years. 
14318353,Mike said his salesman took care of them and got them into the shop. 
14318579,Ron stated it is an extremely well company. 
14421151,Mike stated they have always been good to him.  He also stated they are helpful with giving advice on servicing other equipment. 
14474151,Art stated that they do everything good. 
14577613,Ben said they did the repair quickly and the communciation was good. 
14636653,William stated everything they do is good. 
14636726,JD said Fabick CAT provided fast service and was actually cheaper than what they quoted. 
14636947,Bill said Fabick CAT provides great service. 
14785670,Allen said they got the machine done fast. 
14785683,He stated they fixed the problem and answered his questions. 
14786166,Geoff stated they did everything. 
14815238,"Pete stated Fabick CAT does a lot of things well; communicate, estimate and follow through. "
14907244,Paul stated Fabick CAT always does a good job. 
14956338,Denny said they were prompt with getting the service done. 
15081238,Tom said the ability to get the machine back as soon as possible and they got him a rental while it was being serviced. 
15081270,Mike said they got it done on time. 
15135531,Mark stated that he liked the overall communication. 
15135575,"Ron stated the service is fast, on time and they repair it correctly therefore he recommends highly. "
15135601,
15135611,Dale stated the do good work and they are on time. 
